1059920644	20220824	202208	2022	2022.6411	AUS	AUSTRALIA	AUS								LEG	PARLIAMENT						LEG			1	014	014	01	1	0.0	2	1	2	-2.81413612565445	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824051500	https://www.wsws.org/en/articles/2022/08/24/epoq-a24.html
1059920645	20220824	202208	2022	2022.6411	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								0	010	010	01	1	0.0	2	1	2	-6.94214876033058	1	Australia	AS	AS		-25	135	AS	4	Foxton, New Zealand (general), New Zealand	NZ	NZ00	22390	-40.4667	175.3	119972	4	Foxton, New Zealand (general), New Zealand	NZ	NZ00	22390	-40.4667	175.3	119972	20220824051500	https://www.stuff.co.nz/national/crime/300670136/police-station-thiefs-life-of-abuse-neglect-and-offending-laid-bare
1059920646	20220824	202208	2022	2022.6411	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								0	063	063	06	2	7.4	2	1	2	-6.94214876033058	4	Foxton, New Zealand (general), New Zealand	NZ	NZ00	22390	-40.4667	175.3	119972	4	Foxton, New Zealand (general), New Zealand	NZ	NZ00	22390	-40.4667	175.3	119972	4	Foxton, New Zealand (general), New Zealand	NZ	NZ00	22390	-40.4667	175.3	119972	20220824051500	https://www.stuff.co.nz/national/crime/300670136/police-station-thiefs-life-of-abuse-neglect-and-offending-laid-bare
1059920647	20220824	202208	2022	2022.6411	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								0	063	063	06	2	7.4	3	1	3	-6.94214876033058	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824051500	https://www.stuff.co.nz/national/crime/300670136/police-station-thiefs-life-of-abuse-neglect-and-offending-laid-bare
1059920648	20220824	202208	2022	2022.6411	AUS	AUSTRALIA	AUS								USACVL	AMERICAN	USA					CVL			0	040	040	04	1	1.0	6	1	6	-5.83333333333334	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824051500	https://www.newstalkzb.co.nz/news/world/serial-conwoman-samantha-azzopardi-accused-of-posing-as-14-year-old-girl/
1059920649	20220824	202208	2022	2022.6411	AUSELI	AUSTRALIA	AUS					ELI			GOV	CABINET						GOV			1	060	060	06	2	6.0	2	1	2	-1.0498687664042	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824051500	https://menafn.com/1104745040/Morrison-And-Berejiklian-Scandals-Show-The-Importance-Of-Trust-And-A-Well-Functioning-Cabinet
1059920650	20220824	202208	2022	2022.6411	AUSELI	AUSTRALIA	AUS					ELI			GOV	CABINET						GOV			1	128	128	12	3	-5.0	2	1	2	-1.0498687664042	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824051500	https://menafn.com/1104745040/Morrison-And-Berejiklian-Scandals-Show-The-Importance-Of-Trust-And-A-Well-Functioning-Cabinet
1059920651	20220824	202208	2022	2022.6411	AUSGOVBUSMED	ANTHONY ALBANESE	AUS					GOV	BUS	MED	CRM	GANG						CRM			1	051	051	05	1	3.4	10	1	10	2.77777777777778	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824051500	https://www.onenewspage.com/n/Australia/1zod4tpj8r/Anthony-Albanese-rocks-out-at-Gang-of-Youths.htm
1059920652	20220824	202208	2022	2022.6411	BGD	BANGLADESH	BGD																		0	010	010	01	1	0.0	4	1	4	4.77941176470588	4	Kakrail, Bangladesh (general), Bangladesh	BG	BG00	5778	23.7333	90.4	-2723537	0								4	Kakrail, Bangladesh (general), Bangladesh	BG	BG00	5778	23.7333	90.4	-2723537	20220824051500	https://www.daily-sun.com/post/639947/JP-to-bargain-hard-over-seat-sharing
1059920653	20220824	202208	2022	2022.6411	BGD	BANGLADESH	BGD																		0	010	010	01	1	0.0	2	1	2	-3.65853658536586	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220824051500	https://www.manilatimes.net/2022/08/24/opinion/columns/songs-of-praise-rohingya-sing-myanmar-anthem-5-years-after-exodus/1855783
1059920654	20220824	202208	2022	2022.6411	BGD	BANGLADESH	BGD								MMRMIL	MYANMAR	MMR					MIL			1	190	190	19	4	-10.0	4	1	4	-3.65853658536586	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220824051500	https://www.manilatimes.net/2022/08/24/opinion/columns/songs-of-praise-rohingya-sing-myanmar-anthem-5-years-after-exodus/1855783
1059920655	20220824	202208	2022	2022.6411	BLR	BELARUS	BLR								RUS	RUSSIA	RUS								1	010	010	01	1	0.0	2	1	2	1.72413793103448	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20220824051500	https://tass.com/world/1497483
1059920656	20220824	202208	2022	2022.6411	BLR	BELARUS	BLR								RUSGOV	RUSSIA	RUS					GOV			1	010	010	01	1	0.0	1	1	1	1.72413793103448	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824051500	https://tass.com/world/1497483
1059920657	20220824	202208	2022	2022.6411	BLR	BELARUS	BLR								RUSGOV	MOSCOW	RUS					GOV			1	010	010	01	1	0.0	2	1	2	1.72413793103448	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824051500	https://tass.com/world/1497483
1059920658	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	010	010	01	1	0.0	10	1	10	-4.34782608695652	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20220824051500	https://www.bnnbloomberg.ca/singapore-draws-line-under-noble-group-saga-with-fine-warnings-1.1809625
1059920659	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	10	1	10	-6.10021786492374	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824051500	https://dentonrc.com/opinion/from-droughts-to-floods-texas-is-a-state-of-weather-extremes/article_4bc73fa6-1d6c-5211-8e73-870f4c56f0a7.html
1059920660	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	020	020	02	1	3.0	5	1	5	2.54777070063694	3	Ingleside, Texas, United States	US	USTX	TX409	27.8778	-97.2117	1338470	0								3	Ingleside, Texas, United States	US	USTX	TX409	27.8778	-97.2117	1338470	20220824051500	https://www.kiiitv.com/article/news/local/80m-chemical-plant-investment-helps-ingleside/503-be390b8d-6ea7-41f5-a92b-7093c61be455
1059920661	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	036	036	03	1	4.0	10	1	10	-4.62633451957295	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20220824051500	https://www.bnnbloomberg.ca/logan-plunges-most-on-record-after-builder-resumes-trading-1.1809621
1059920662	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													1	110	110	11	3	-2.0	10	1	10	3.33333333333333	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220824051500	https://www.heraldscotland.com/business_hq/20719023.owner-glasgows-landmark-met-tower-expands-investment-plans/
1059920663	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													1	111	111	11	3	-2.0	5	1	5	-1.53677277716795	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220824051500	https://www.police1.com/investigations/articles/girlfriends-consent-to-search-of-man-bag-leads-to-charges-BwK5A7TXDR4NLakp/
1059920664	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	115	115	11	3	-2.0	10	1	10	-3.73831775700934	0								0								0								20220824051500	https://www.newspressnow.com/news/regional_news/central_missouri/judge-allows-amtrak-derailment-lawsuits-to-move-forward/article_4fe48b0f-af3e-5a05-8b79-121c71e55fa8.html
1059920665	20220824	202208	2022	2022.6411	BUS	TRADER						BUS													1	120	120	12	3	-4.0	10	1	10	0.66815144766147	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20220824051500	https://economictimes.indiatimes.com/markets/stocks/news/chart-check-60-in-a-month-this-microcap-stock-on-bulls-radar-post-breakout-should-you-buy/articleshow/93743775.cms
1059920666	20220824	202208	2022	2022.6411	BUS	CORPORATION						BUS													1	141	141	14	3	-6.5	10	1	10	-7.03517587939699	0								0								0								20220824051500	https://timesofindia.indiatimes.com/city/bhubaneswar/bjp-protests-lack-of-amenities-in-silk-city/articleshow/93742643.cms
1059920667	20220824	202208	2022	2022.6411	BUS	INDUSTRY						BUS			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	4	1	4	-2.81413612565445	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220824051500	https://www.wsws.org/en/articles/2022/08/24/epoq-a24.html
1059920668	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			EDU	STUDENT						EDU			0	042	042	04	1	1.9	6	1	6	0.10111223458038	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824051500	https://news.yahoo.com/dan-goldman-lawyer-trump-impeachment-044941978.html
1059920669	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			KOR	INCHEON	KOR								1	040	040	04	1	1.0	8	1	8	-0.25641025641026	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://news.cgtn.com/news/2022-08-24/Taking-the-China-South-Korea-relationship-forward-1cJJmzOJaak/
1059920670	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			KOR	SOUTH KOREA	KOR								1	040	040	04	1	1.0	2	1	2	-0.25641025641026	4	Incheon, Inch'on-gwangyoksi, South Korea	KS	KS12	24980	37.4536	126.732	-708814	4	Incheon, Inch'on-gwangyoksi, South Korea	KS	KS12	24980	37.4536	126.732	-708814	4	Incheon, Inch'on-gwangyoksi, South Korea	KS	KS12	24980	37.4536	126.732	-708814	20220824051500	https://news.cgtn.com/news/2022-08-24/Taking-the-China-South-Korea-relationship-forward-1cJJmzOJaak/
1059920671	20220824	202208	2022	2022.6411	BUS	EMPLOYER						BUS			LAB	EMPLOYEE						LAB			1	070	070	07	2	7.0	10	1	10	0.475059382422803	0								0								0								20220824051500	https://economictimes.indiatimes.com/wealth/invest/when-can-intern-trainee-apprentice-get-epf-account-with-employer/articleshow/93722072.cms
1059920672	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			LEG	REPRESENTATIVES						LEG			1	090	090	09	2	-2.0	10	1	10	-3.73831775700934	0								0								0								20220824051500	https://www.newspressnow.com/news/regional_news/central_missouri/judge-allows-amtrak-derailment-lawsuits-to-move-forward/article_4fe48b0f-af3e-5a05-8b79-121c71e55fa8.html
1059920673	20220824	202208	2022	2022.6411	BUS	PRODUCER						BUS			USA	AMERICAN	USA								1	172	172	17	4	-5.0	3	1	3	-4.08163265306123	3	Sacramento County, California, United States	US	USCA	CA067	38.4666	-121.318	277298	3	American River, California, United States	US	USCA		38.5974	-121.508	254562	3	Sacramento County, California, United States	US	USCA		38.4666	-121.318	277298	20220824051500	https://www.kcra.com/article/camping-along-american-river-banned-sacramento-county/40973877
1059920674	20220824	202208	2022	2022.6411	CAN	CANADA	CAN																		0	010	010	01	1	0.0	2	1	2	-0.19342359767891	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	0								4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	20220824051500	https://www.cp24.com/news/ontario-psw-whose-drowning-death-was-captured-on-a-livestream-remembered-as-superhero-1.6039136
1059920675	20220824	202208	2022	2022.6411	CAN	CANADA	CAN																		1	010	010	01	1	0.0	1	1	1	-0.19342359767891	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20220824051500	https://www.cp24.com/news/ontario-psw-whose-drowning-death-was-captured-on-a-livestream-remembered-as-superhero-1.6039136
1059920676	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	2	1	2	-5.83333333333334	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220824051500	https://www.newstalkzb.co.nz/news/world/serial-conwoman-samantha-azzopardi-accused-of-posing-as-14-year-old-girl/
1059920677	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	2	1	2	-5.83333333333334	1	Canada	CA	CA		60	-96	CA	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220824051500	https://www.newstalkzb.co.nz/news/world/serial-conwoman-samantha-azzopardi-accused-of-posing-as-14-year-old-girl/
1059920678	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								CVL	COMMUNITY						CVL			0	192	192	19	4	-9.5	4	1	4	1.40986908358509	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220824051500	https://www.kgw.com/article/news/local/the-story/safe-stay-community-homeless-vancouver/283-50c8b67d-4d8d-4fcb-8f85-2eb5bbb7b176
1059920679	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								LAB	EMPLOYEE						LAB			0	030	030	03	1	4.0	8	1	8	-0.19342359767891	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	20220824051500	https://www.cp24.com/news/ontario-psw-whose-drowning-death-was-captured-on-a-livestream-remembered-as-superhero-1.6039136
1059920680	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	2	1	2	-0.19342359767891	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	4	Chatsworth, Ontario, Canada	CA	CA08	12652	44.45	-80.8833	-562477	20220824051500	https://www.cp24.com/news/ontario-psw-whose-drowning-death-was-captured-on-a-livestream-remembered-as-superhero-1.6039136
1059920681	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	1	1	1	-0.19342359767891	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824051500	https://www.cp24.com/news/ontario-psw-whose-drowning-death-was-captured-on-a-livestream-remembered-as-superhero-1.6039136
1059920682	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	5	1	5	-0.19342359767891	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824051500	https://www.cp24.com/news/ontario-psw-whose-drowning-death-was-captured-on-a-livestream-remembered-as-superhero-1.6039136
1059920683	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		0	010	010	01	1	0.0	3	1	3	-3.57941834451901	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220824051500	https://www.chinanationalnews.com/news/272663811/senator-lays-groundwork-for-potential-fauci-probe
1059920684	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		0	016	016	01	1	-2.0	6	1	6	-5.77617328519856	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824051500	https://www.ibtimes.com/china-faces-more-climate-havoc-despite-cool-off-some-regions-3605094
1059920685	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		0	071	071	07	2	7.4	6	1	6	-3.57941834451901	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220824051500	https://www.chinanationalnews.com/news/272663811/senator-lays-groundwork-for-potential-fauci-probe
1059920686	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		0	130	130	13	3	-4.4	16	1	16	-2.69709543568465	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://omaha.com/news/national/article_87946ca0-3387-5c06-a0b4-15a2af4132f7.html
1059920687	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	173	173	17	4	-5.0	5	1	5	-1.99501246882793	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	0								4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	20220824051500	https://www.business-standard.com/article/international/china-starts-probing-property-executives-for-possible-law-violations-122082400192_1.html
1059920688	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								BUS	INDUSTRY						BUS			1	173	173	17	4	-5.0	5	1	5	-1.99501246882793	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	20220824051500	https://www.business-standard.com/article/international/china-starts-probing-property-executives-for-possible-law-violations-122082400192_1.html
1059920689	20220824	202208	2022	2022.6411	CHN	SHENZHEN	CHN								CHNBUS	CHINESE	CHN					BUS			1	0311	031	03	1	5.2	8	1	8	-4.62633451957295	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824051500	https://www.bnnbloomberg.ca/logan-plunges-most-on-record-after-builder-resumes-trading-1.1809621
1059920690	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								CHNBUS	CHINA	CHN					BUS			1	080	080	08	2	5.0	4	1	4	-1.99501246882793	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20220824051500	https://www.business-standard.com/article/international/china-starts-probing-property-executives-for-possible-law-violations-122082400192_1.html
1059920691	20220824	202208	2022	2022.6411	CHN	BEIJING	CHN								CHNGOV	CHINA	CHN					GOV			0	010	010	01	1	0.0	12	1	12	-2.69709543568465	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://omaha.com/news/national/article_87946ca0-3387-5c06-a0b4-15a2af4132f7.html
1059920692	20220824	202208	2022	2022.6411	CHN	BEIJING	CHN								JPN	JAPAN	JPN								0	010	010	01	1	0.0	8	1	8	-2.69709543568465	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://omaha.com/news/national/article_87946ca0-3387-5c06-a0b4-15a2af4132f7.html
1059920693	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								LTU	LITHUANIA	LTU								0	172	172	17	4	-5.0	8	1	8	-1.5311004784689	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Lithuania	LH	LH		56	24	LH	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://www.wbal.com/article/578755/127/latvia-estonia-leave-china-backed-east-europe-forum
1059920694	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								LTU	LITHUANIA	LTU								0	172	172	17	4	-5.0	2	1	2	-1.5311004784689	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20220824051500	https://www.wbal.com/article/578755/127/latvia-estonia-leave-china-backed-east-europe-forum
1059920695	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								MIL	MILITARY						MIL			0	150	150	15	4	-7.2	2	1	2	-1.5311004784689	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Wenbin, Liaoning, China	CH	CH19	13182	39.9811	124.308	6261825	4	Wenbin, Liaoning, China	CH	CH19	13182	39.9811	124.308	6261825	20220824051500	https://www.wbal.com/article/578755/127/latvia-estonia-leave-china-backed-east-europe-forum
1059920696	20220824	202208	2022	2022.6411	CHN	BEIJING	CHN								TWN	TAIWAN	TWN								0	070	070	07	2	7.0	10	1	10	-1.5311004784689	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220824051500	https://www.wbal.com/article/578755/127/latvia-estonia-leave-china-backed-east-europe-forum
1059920697	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-3.57941834451901	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824051500	https://www.chinanationalnews.com/news/272663811/senator-lays-groundwork-for-potential-fauci-probe
1059920698	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	-3.57941834451901	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220824051500	https://www.chinanationalnews.com/news/272663811/senator-lays-groundwork-for-potential-fauci-probe
1059920699	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	-3.57941834451901	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824051500	https://www.chinanationalnews.com/news/272663811/senator-lays-groundwork-for-potential-fauci-probe
1059920700	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	3	1	3	-5.77617328519856	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824051500	https://www.ibtimes.com/china-faces-more-climate-havoc-despite-cool-off-some-regions-3605094
1059920701	20220824	202208	2022	2022.6411	CHNBUS	CHINA	CHN					BUS													1	0311	031	03	1	5.2	2	1	2	-4.62633451957295	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20220824051500	https://www.bnnbloomberg.ca/logan-plunges-most-on-record-after-builder-resumes-trading-1.1809621
1059920702	20220824	202208	2022	2022.6411	CHNBUS	CHINESE	CHN					BUS													1	080	080	08	2	5.0	3	1	3	-1.99501246882793	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20220824051500	https://www.business-standard.com/article/international/china-starts-probing-property-executives-for-possible-law-violations-122082400192_1.html
1059920703	20220824	202208	2022	2022.6411	CHNBUS	CHINESE	CHN					BUS													1	080	080	08	2	5.0	3	1	3	-1.99501246882793	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	0								4	Shi Zhen, Fujian, China	CH	CH07	13013	27.3731	118.789	10559146	20220824051500	https://www.business-standard.com/article/international/china-starts-probing-property-executives-for-possible-law-violations-122082400192_1.html
1059920704	20220824	202208	2022	2022.6411	CHNGOVPTY	XI JINPING	CHN					GOV			RUS	RUSSIAN	RUS								1	043	043	04	1	2.8	2	1	2	-1.5311004784689	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Lithuania	LH	LH		56	24	LH	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824051500	https://www.wbal.com/article/578755/127/latvia-estonia-leave-china-backed-east-europe-forum
1059920705	20220824	202208	2022	2022.6411	CHNGOVPTY	XI JINPING	CHN					GOV			RUS	RUSSIAN	RUS								1	043	043	04	1	2.8	2	1	2	-1.5311004784689	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20220824051500	https://www.wbal.com/article/578755/127/latvia-estonia-leave-china-backed-east-europe-forum
1059920706	20220824	202208	2022	2022.6411	CHNGOVPTY	XI JINPING	CHN					GOV			RUSGOV	RUSSIAN	RUS					GOV			1	043	043	04	1	2.8	6	1	6	-1.5311004784689	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20220824051500	https://www.wbal.com/article/578755/127/latvia-estonia-leave-china-backed-east-europe-forum
