1059935237	20220824	202208	2022	2022.6411	BGR	BULGARIA	BGR								RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	2	1	2	0.586510263929619	1	Ukraine	UP	UP		49	32	UP	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824074500	https://www.novinite.com/articles/216412/Deputy+Minister+of+Defense:+Bulgaria+Supports+the+Sovereignty+and+Territorial+Integrity+of+Ukraine
1059935238	20220824	202208	2022	2022.6411	BGR	BULGARIA	BGR								RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	6	1	6	0.586510263929619	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824074500	https://www.novinite.com/articles/216412/Deputy+Minister+of+Defense:+Bulgaria+Supports+the+Sovereignty+and+Territorial+Integrity+of+Ukraine
1059935239	20220824	202208	2022	2022.6411	BGR	BULGARIA	BGR								zndGOV	AZERI			znd			GOV			1	010	010	01	1	0.0	2	1	2	2.19435736677116	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220824074500	https://seenews.com/news/azerbaijan-ready-to-double-gas-supplies-to-bulgaria-outgoing-pm-petkov-792607
1059935240	20220824	202208	2022	2022.6411	BGR	BULGARIA	BGR								zndGOV	AZERI			znd			GOV			1	036	036	03	1	4.0	1	1	1	2.19435736677116	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220824074500	https://seenews.com/news/azerbaijan-ready-to-double-gas-supplies-to-bulgaria-outgoing-pm-petkov-792607
1059935241	20220824	202208	2022	2022.6411	BGR	BULGARIA	BGR								zndGOV	AZERI			znd			GOV			1	036	036	03	1	4.0	1	1	1	2.19435736677116	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220824074500	https://seenews.com/news/azerbaijan-ready-to-double-gas-supplies-to-bulgaria-outgoing-pm-petkov-792607
1059935242	20220824	202208	2022	2022.6411	BLRGOV	BELARUS	BLR					GOV			UKR	UKRAINE	UKR								1	017	017	01	1	0.0	3	1	3	10.8333333333333	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20220824074500	https://www.sb.by/en/lukashenko-sends-independence-day-greetings-to-ukrainian-people.html
1059935243	20220824	202208	2022	2022.6411	BLRGOV	BELARUS	BLR					GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	1	1	1	10.8333333333333	1	Belarus	BO	BO		53	28	BO	1	Ukraine	UP	UP		49	32	UP	1	Belarus	BO	BO		53	28	BO	20220824074500	https://www.sb.by/en/lukashenko-sends-independence-day-greetings-to-ukrainian-people.html
1059935244	20220824	202208	2022	2022.6411	BLRGOV	BELARUS	BLR					GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	2	1	2	10.8333333333333	1	Belarus	BO	BO		53	28	BO	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824074500	https://www.sb.by/en/lukashenko-sends-independence-day-greetings-to-ukrainian-people.html
1059935245	20220824	202208	2022	2022.6411	BUS	ENTREPRENEUR						BUS													1	010	010	01	1	0.0	6	1	6	0.35714285714285	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824074500	https://www.pinkvilla.com/entertainment/hollywood/kim-kardashian-ready-date-someone-older-after-pete-davidson-breakup-one-condition-1181363
1059935246	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													0	010	010	01	1	0.0	5	1	5	-1.08254397834912	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824074500	https://www.finanznachrichten.de/nachrichten-2022-08/56883315-cruz-battery-metals-corp-cruz-announces-private-placement-296.htm
1059935247	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													0	010	010	01	1	0.0	10	1	10	1.15846090194456	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20220824074500	https://www.maltatoday.com.mt/news/national/118383/fast_food_and_low_pay_its_all_demand_and_supply_for_bolt
1059935248	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													0	020	020	02	1	3.0	10	1	10	1.15846090194456	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20220824074500	https://www.maltatoday.com.mt/news/national/118383/fast_food_and_low_pay_its_all_demand_and_supply_for_bolt
1059935249	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	020	020	02	1	3.0	2	1	2	0	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20220824074500	https://www.vanguardngr.com/2022/08/gerocare-seeks-improved-care-for-elderly/
1059935250	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	020	020	02	1	3.0	3	1	3	0	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20220824074500	https://www.vanguardngr.com/2022/08/gerocare-seeks-improved-care-for-elderly/
1059935251	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													0	030	030	03	1	4.0	10	1	10	1.15846090194456	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20220824074500	https://www.maltatoday.com.mt/news/national/118383/fast_food_and_low_pay_its_all_demand_and_supply_for_bolt
1059935252	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													1	040	040	04	1	1.0	2	1	2	0.50933786078099	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220824074500	https://www.einnews.com/pr_news/587459796/vietnam-plasma-fractionation-market-trends-business-strategies-and-opportunities-with-key-players-analysis
1059935253	20220824	202208	2022	2022.6411	BUS	EXPORTER						BUS													1	042	042	04	1	1.9	10	1	10	-2.5	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20220824074500	https://economictimes.indiatimes.com/industry/energy/oil-gas/indonesia-extends-palm-oil-export-levy-waiver-to-october-31/articleshow/93748219.cms
1059935254	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													0	042	042	04	1	1.9	10	1	10	-1.94346289752651	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824074500	https://www.tribstar.com/opinion/columns/dick-wolfsie-severance-payback/article_cad1b5e4-2311-11ed-893c-ababf4ef5252.html
1059935255	20220824	202208	2022	2022.6411	BUS	BANK						BUS													1	043	043	04	1	2.8	10	1	10	2.21606648199446	1	Iceland	IC	IC		65	-18	IC	0								1	Iceland	IC	IC		65	-18	IC	20220824074500	https://www.manchestereveningnews.co.uk/news/cost-of-living/cost-running-oven-air-fryer-24838169
1059935256	20220824	202208	2022	2022.6411	BUS	SHOP OWNER						BUS													1	056	056	05	1	7.0	4	1	4	-6.23084780388151	4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	0								4	Roscommon, Roscommon, Ireland	EI	EI24	18303	53.6333	-8.18333	-1505403	20220824074500	https://www.irishmirror.ie/news/irish-news/shop-owner-93-robbed-four-27816720
1059935257	20220824	202208	2022	2022.6411	BUS	SHOP OWNER						BUS													1	056	056	05	1	7.0	1	1	1	-6.23084780388151	4	Ashpark, Offaly, Ireland	EI	EI23	18305	52.9825	-7.87944	399270	0								4	Ballintubber, Mayo, Ireland	EI	EI20	18298	53.7333	-9.3	-1500416	20220824074500	https://www.irishmirror.ie/news/irish-news/shop-owner-93-robbed-four-27816720
1059935258	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													0	070	070	07	2	7.0	5	1	5	-3.92609699769053	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20220824074500	https://www.9news.com.au/national/oracle-homes-liquidation-14-million-dollars-unpaid-creditor-claims-hundreds-homes-unfinished/d7bbce57-797f-43ab-8b57-465c8ae93571
1059935259	20220824	202208	2022	2022.6411	BUS	INDUSTRY						BUS													1	090	090	09	2	-2.0	2	1	2	-5.57880055788006	4	Creston, British Columbia, Canada	CA	CA02	12549	49.1	-116.517	-563151	0								4	Creston, British Columbia, Canada	CA	CA02	12549	49.1	-116.517	-563151	20220824074500	https://www.marketwatch.com/press-release/soy-white-flake-market-size-in-2022-no-of-pages-134-who-are-the-top-key-players-share-upcoming-trends-in-report-forecast-up-to-2027-2022-08-24
1059935260	20220824	202208	2022	2022.6411	BUS	INDUSTRY						BUS													1	090	090	09	2	-2.0	2	1	2	-5.57880055788006	4	Creston, British Columbia, Canada	CA	CA02	12549	49.1	-116.517	-563151	0								1	United States	US	US		39.828175	-98.5795	US	20220824074500	https://www.marketwatch.com/press-release/soy-white-flake-market-size-in-2022-no-of-pages-134-who-are-the-top-key-players-share-upcoming-trends-in-report-forecast-up-to-2027-2022-08-24
1059935261	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS													1	090	090	09	2	-2.0	10	1	10	-0.77720207253886	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20220824074500	https://www.globenewswire.com/news-release/2022/08/24/2503493/0/en/Fall-Management-Market-Report-Comparison-by-Rating-ToC-Page-Count-and-Price-only-at-Douglas-Insights.html
1059935262	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	-0.31367628607277	0								0								0								20220824074500	https://www.manchestereveningnews.co.uk/news/cost-of-living/timeline-energy-price-cap-gas-24830124
1059935263	20220824	202208	2022	2022.6411	BUS	CORPORATION						BUS			JUD	SUPREME COURT						JUD			1	010	010	01	1	0.0	4	1	4	1.42857142857143	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824074500	https://www.freepressjournal.in/mumbai/mumbai-sc-stops-metro-work-in-aarey-forest-until-next-hearing
1059935264	20220824	202208	2022	2022.6411	BUS	CORPORATION						BUS			JUD	SUPREME COURT						JUD			1	013	013	01	1	0.4	6	1	6	1.42857142857143	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824074500	https://www.freepressjournal.in/mumbai/mumbai-sc-stops-metro-work-in-aarey-forest-until-next-hearing
1059935265	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			MED	WEBSITE						MED			0	090	090	09	2	-2.0	5	1	5	-1.88524590163935	4	Howth, County Fingal, Ireland	EI	EI35	18288	53.3878	-6.06528	-1503408	4	Howth, County Fingal, Ireland	EI	EI35	18288	53.3878	-6.06528	-1503408	4	Howth, County Fingal, Ireland	EI	EI35	18288	53.3878	-6.06528	-1503408	20220824074500	https://www.irishmirror.ie/news/irish-news/crime/sickos-creating-thousands-deepfake-porn-27814966
1059935266	20220824	202208	2022	2022.6411	BUS	CEOS						BUS			VNM	VIETNAM	VNM								1	042	042	04	1	1.9	2	1	2	-1.73010380622838	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220824074500	https://e.vnexpress.net/news/companies/lotte-to-focus-on-vietnam-expansion-4503187.html
1059935267	20220824	202208	2022	2022.6411	BUS	CEOS						BUS			VNM	VIETNAM	VNM								1	043	043	04	1	2.8	1	1	1	-1.73010380622838	1	South Korea	KS	KS		37	127.5	KS	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20220824074500	https://e.vnexpress.net/news/companies/lotte-to-focus-on-vietnam-expansion-4503187.html
1059935268	20220824	202208	2022	2022.6411	CAN	CANADA	CAN																		0	042	042	04	1	1.9	2	1	2	-5.57880055788006	4	Creston, British Columbia, Canada	CA	CA02	12549	49.1	-116.517	-563151	0								4	Creston, British Columbia, Canada	CA	CA02	12549	49.1	-116.517	-563151	20220824074500	https://www.marketwatch.com/press-release/soy-white-flake-market-size-in-2022-no-of-pages-134-who-are-the-top-key-players-share-upcoming-trends-in-report-forecast-up-to-2027-2022-08-24
1059935269	20220824	202208	2022	2022.6411	CAN	TORONTO	CAN								USA	LOS ANGELES	USA								1	042	042	04	1	1.9	3	1	3	-0.623052959501559	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824074500	https://bc.ctvnews.ca/i-m-just-at-a-loss-for-words-newlyweds-luggage-valuables-stolen-in-stanley-park-1.6039754
1059935270	20220824	202208	2022	2022.6411	CHE	SWITZERLAND	CHE								USA	ATLANTA	USA								1	010	010	01	1	0.0	2	1	2	-0.947299651567944	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220824074500	https://ca.style.yahoo.com/kenya-moore-explains-she-went-205714947.html
1059935271	20220824	202208	2022	2022.6411	CHL	CHILEAN	CHL								CHN	BEIJING	CHN								1	013	013	01	1	0.4	1	1	1	4.31818181818181	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220824074500	http://www.bjreview.com.cn/./Business/202208/t20220824_800304550.html
1059935272	20220824	202208	2022	2022.6411	CHL	CHILEAN	CHL								CHN	BEIJING	CHN								1	013	013	01	1	0.4	2	1	2	4.31818181818181	1	Brazil	BR	BR		-10	-55	BR	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220824074500	http://www.bjreview.com.cn/./Business/202208/t20220824_800304550.html
1059935273	20220824	202208	2022	2022.6411	CHL	CHILEAN	CHL								CHN	BEIJING	CHN								1	013	013	01	1	0.4	2	1	2	4.31818181818181	1	Chile	CI	CI		-30	-71	CI	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220824074500	http://www.bjreview.com.cn/./Business/202208/t20220824_800304550.html
1059935274	20220824	202208	2022	2022.6411	CHLGOV	MICHELLE BACHELET	CHL					GOV			BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	10	1	10	-6.37813211845102	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20220824074500	https://www.laprensalatina.com/5-years-of-hopelessness-agonizing-wait-for-rohingyas-to-return-home/
1059935275	20220824	202208	2022	2022.6411	CHN	SZECHWAN	CHN																		0	036	036	03	1	4.0	10	1	10	-1.77993527508091	5	Szechwan, Sichuan, China	CH	CH32	13269	30.5	102.5	-1926775	0								5	Szechwan, Sichuan, China	CH	CH32	13269	30.5	102.5	-1926775	20220824074500	https://www.telegraph.co.uk/theatre/what-to-see/brecht-made-theatre-what-today-foolish-forget/
1059935276	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	060	060	06	2	6.0	3	2	3	0.17844396859386	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220824074500	https://www.prnewswire.com:443/news-releases/man-made-sausage-casing-market-size-to-grow-by-usd-657-74-million-north-america-to-be-the-largest-contributor-to-market-growth---technavio-301610616.html
1059935277	20220824	202208	2022	2022.6411	CHN	SHANGHAI	CHN																		1	061	061	06	2	6.4	7	1	7	-2.29885057471264	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20220824074500	https://news.metal.com/newscontent/101928676/Pre-baked-Anode-Exports-Exceed-200,000-mt-in-Jul,-Export-Concerns-Aggravate-amid-Overseas-Production-Cuts/
1059935278	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								BUS	COMPANIES						BUS			1	060	060	06	2	6.0	3	2	3	0.17844396859386	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824074500	https://www.prnewswire.com:443/news-releases/man-made-sausage-casing-market-size-to-grow-by-usd-657-74-million-north-america-to-be-the-largest-contributor-to-market-growth---technavio-301610616.html
1059935279	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	4	1	4	-0.49668874172185	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824074500	https://www.newsargus.com/news/local/transforming-the-force-4th-fighter-wing-transitions-as-lead-wing/article_cec1f79d-d8a8-5289-8f31-e8b3da10011f.html
1059935280	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								KOR	SOUTH KOREAN	KOR								1	190	190	19	4	-10.0	2	1	2	-1.73010380622838	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824074500	https://e.vnexpress.net/news/companies/lotte-to-focus-on-vietnam-expansion-4503187.html
1059935281	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								KOR	SOUTH KOREAN	KOR								1	190	190	19	4	-10.0	7	1	7	-1.73010380622838	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20220824074500	https://e.vnexpress.net/news/companies/lotte-to-focus-on-vietnam-expansion-4503187.html
1059935282	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								KOR	SOUTH KOREAN	KOR								1	190	190	19	4	-10.0	1	1	1	-1.73010380622838	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220824074500	https://e.vnexpress.net/news/companies/lotte-to-focus-on-vietnam-expansion-4503187.html
1059935283	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								MNCBEL	FORTIS	BEL					MNC			1	060	060	06	2	6.0	6	2	6	0.17844396859386	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824074500	https://www.prnewswire.com:443/news-releases/man-made-sausage-casing-market-size-to-grow-by-usd-657-74-million-north-america-to-be-the-largest-contributor-to-market-growth---technavio-301610616.html
1059935284	20220824	202208	2022	2022.6411	CHRCTH	CATHOLIC				CHR	CTH														1	0841	084	08	2	7.0	2	1	2	-1.6767270288397	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	0								5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20220824074500	https://ynaija.com/u-s-to-repatriate-fresh-23m-abacha-loot-to-nigeria-fake-news-misinformation-is-worsening-insecurity-lai-mohammed-5-things-that-should-matter-today/
1059935285	20220824	202208	2022	2022.6411	CHRCTH	CATHOLIC				CHR	CTH														1	0841	084	08	2	7.0	6	1	6	-1.6767270288397	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20220824074500	https://ynaija.com/u-s-to-repatriate-fresh-23m-abacha-loot-to-nigeria-fake-news-misinformation-is-worsening-insecurity-lai-mohammed-5-things-that-should-matter-today/
1059935286	20220824	202208	2022	2022.6411	CHRCTH	CATHOLIC				CHR	CTH														1	0841	084	08	2	7.0	2	1	2	-1.6767270288397	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824074500	https://ynaija.com/u-s-to-repatriate-fresh-23m-abacha-loot-to-nigeria-fake-news-misinformation-is-worsening-insecurity-lai-mohammed-5-things-that-should-matter-today/
1059935287	20220824	202208	2022	2022.6411	CHRCTH	CATHOLIC				CHR	CTH														0	0841	084	08	2	7.0	10	1	10	-1.6767270288397	4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	0								4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	20220824074500	https://ynaija.com/u-s-to-repatriate-fresh-23m-abacha-loot-to-nigeria-fake-news-misinformation-is-worsening-insecurity-lai-mohammed-5-things-that-should-matter-today/
1059935288	20220824	202208	2022	2022.6411	CHRCTH	CATHOLIC				CHR	CTH				GOV	GOVERNMENT						GOV			0	0841	084	08	2	7.0	10	1	10	-1.6767270288397	4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	20220824074500	https://ynaija.com/u-s-to-repatriate-fresh-23m-abacha-loot-to-nigeria-fake-news-misinformation-is-worsening-insecurity-lai-mohammed-5-things-that-should-matter-today/
1059935289	20220824	202208	2022	2022.6411	CHRCTH	CATHOLIC				CHR	CTH				GOV	GOVERNMENT						GOV			0	181	181	18	4	-9.0	10	1	10	-1.6767270288397	4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	4	Owerri, Imo, Nigeria	NI	NI28	191356	5.48333	7.03041	-2024488	20220824074500	https://ynaija.com/u-s-to-repatriate-fresh-23m-abacha-loot-to-nigeria-fake-news-misinformation-is-worsening-insecurity-lai-mohammed-5-things-that-should-matter-today/
1059935290	20220824	202208	2022	2022.6411	COP	POLICE						COP													1	010	010	01	1	0.0	4	1	4	-3.16205533596838	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20220824074500	https://www.freepressjournal.in/india/pappan-singh-gehlot-farmer-who-bought-flight-tickets-for-his-workers-during-lockdown-commits-suicide
1059935291	20220824	202208	2022	2022.6411	COP	POLICE						COP													1	010	010	01	1	0.0	6	1	6	-3.16205533596838	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824074500	https://www.freepressjournal.in/india/pappan-singh-gehlot-farmer-who-bought-flight-tickets-for-his-workers-during-lockdown-commits-suicide
1059935292	20220824	202208	2022	2022.6411	COP	DETECTIVE						COP													0	042	042	04	1	1.9	4	1	4	1.12517580872011	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824074500	https://www.thedailystar.com/news/village-of-delhi-gets-arpa-funds-for-shooting-range-park/article_072f3f38-2318-11ed-bf85-8b1051e8e79c.html
1059935293	20220824	202208	2022	2022.6411	COP	DETECTIVE						COP													0	042	042	04	1	1.9	6	1	6	1.12517580872011	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220824074500	https://www.thedailystar.com/news/village-of-delhi-gets-arpa-funds-for-shooting-range-park/article_072f3f38-2318-11ed-bf85-8b1051e8e79c.html
1059935294	20220824	202208	2022	2022.6411	COP	LAW ENFORCEMENT OFFICER						COP													1	090	090	09	2	-2.0	6	1	6	-1.5625	4	Paul Kruger, North-West, South Africa	SF	SF10	77346	-25.6333	26.9833	-1271527	0								4	Paul Kruger, North-West, South Africa	SF	SF10	77346	-25.6333	26.9833	-1271527	20220824074500	https://www.jacarandafm.com/news/news/national-shutdown-streets-avoid-tshwane/
1059935295	20220824	202208	2022	2022.6411	COP	PRISON						COP													1	173	173	17	4	-5.0	5	1	5	-1.73010380622838	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20220824074500	https://e.vnexpress.net/news/companies/lotte-to-focus-on-vietnam-expansion-4503187.html
1059935296	20220824	202208	2022	2022.6411	COP	POLICE						COP			AFR	AFRICA	AFR								1	010	010	01	1	0.0	4	1	4	-1.5625	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20220824074500	https://www.jacarandafm.com/news/news/national-shutdown-streets-avoid-tshwane/
1059935297	20220824	202208	2022	2022.6411	COP	POLICE						COP			AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-1.5625	4	Paul Kruger, North-West, South Africa	SF	SF10	77346	-25.6333	26.9833	-1271527	4	Paul Kruger, North-West, South Africa	SF	SF10	77346	-25.6333	26.9833	-1271527	4	Paul Kruger, North-West, South Africa	SF	SF10	77346	-25.6333	26.9833	-1271527	20220824074500	https://www.jacarandafm.com/news/news/national-shutdown-streets-avoid-tshwane/
1059935298	20220824	202208	2022	2022.6411	COP	POLICE						COP			GBR	LIVERPOOL	GBR								1	020	020	02	1	3.0	10	1	10	-6.45161290322581	0								0								0								20220824074500	https://www.theguardian.com/uk-news/2022/aug/24/police-urge-people-of-liverpool-to-turn-in-killer-of-olivia-pratt-korbel
1059935299	20220824	202208	2022	2022.6411	COP	POLICE						COP			IND	MUMBAI	IND								1	1383	138	13	3	-7.0	2	1	2	-5.80110497237569	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Vapi, India (general), India	IN	IN00	17653	20.3667	72.9	-2114672	20220824074500	https://www.freepressjournal.in/mumbai/mumbai-5-star-hotel-the-lalit-receives-hoax-bomb-threat-2-detained-in-gujarat-by-police
