1059930817	20220824	202208	2022	2022.6411	BUS	PRODUCER						BUS													0	160	160	16	4	-4.0	4	1	4	-4.00667779632721	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824070000	https://www.realitytvworld.com/news/90-day-fiance-star-mohamed-abdelhamed-speaks-out-on-why-he-left-yvette-yve-arellano-accuses-her-of-cheating-on-him-31459.php
1059930818	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			AFR	AFRICA	AFR								1	110	110	11	3	-2.0	8	1	8	1.13314447592068	4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	20220824070000	https://www.news24.com/fin24/companies/boost-for-johann-rupert-as-proxy-advisor-urges-investors-to-vote-against-activist-investor-20220824
1059930819	20220824	202208	2022	2022.6411	BUS	AIRLINE						BUS			AUS	SYDNEY	AUS								1	042	042	04	1	1.9	8	1	8	-2.28571428571429	1	Qatar	QA	QA		25.5	51.25	QA	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824070000	https://www.brisbanetimes.com.au/business/companies/virgin-expands-boeing-737-fleet-to-boost-zero-emissions-pledge-20220824-p5bcgf.html
1059930820	20220824	202208	2022	2022.6411	BUS	AIRLINE						BUS			AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-2.28571428571429	1	Qatar	QA	QA		25.5	51.25	QA	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824070000	https://www.brisbanetimes.com.au/business/companies/virgin-expands-boeing-737-fleet-to-boost-zero-emissions-pledge-20220824-p5bcgf.html
1059930821	20220824	202208	2022	2022.6411	BUS	BOSS						BUS			CRM	DEALER						CRM			1	010	010	01	1	0.0	10	1	10	-0.826446280991734	0								0								0								20220824070000	https://www.somersetcountygazette.co.uk/news/20732759.tracks-taunton-suzuki-dealership-blagdon-hill-closes/
1059930822	20220824	202208	2022	2022.6411	BUS	INVESTOR						BUS			ELI	ACTOR						ELI			1	043	043	04	1	2.8	1	1	1	1.94174757281554	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824070000	https://97rockonline.com/ixp/642/p/seattle-new-daves-hot-chicken/
1059930823	20220824	202208	2022	2022.6411	BUS	INDUSTRY						BUS			GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	10	1	10	-1.5748031496063	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220824070000	https://www.vanguardngr.com/2022/08/for-broadcasting-its-the-fire-next-time/
1059930824	20220824	202208	2022	2022.6411	BUS	TYCOON						BUS			MED	TELEVISION						MED			0	010	010	01	1	0.0	10	1	10	-5.26315789473684	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20220824070000	https://www.rte.ie/news/2022/0718/1310917-putin-a-leader-in-six-acts/
1059930825	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			MED	MEDIA						MED			1	090	090	09	2	-2.0	5	1	5	-0.51903114186852	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220824070000	https://www.techtimes.com/articles/279531/20220823/app-beeps-lot-everytime-pc-sends-data-google.htm
1059930826	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			MNCUSAMED	GOOGLE	USA					MNC	MED		1	020	020	02	1	3.0	10	1	10	-0.29069767441861	0								0								0								20220824070000	https://www.pocket-lint.com/smartwatches/news/fitbit/162361-fitbit-sense-2-versa-4-event-date-time
1059930827	20220824	202208	2022	2022.6411	BUS	INDUSTRY						BUS			MYS	MALAYSIA	MYS								0	040	040	04	1	1.0	10	1	10	-3.70550950755729	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220824070000	https://www.thedailystar.net/business/news/ansell-accused-knowingly-profiting-the-labour-slaves-shuvo-one-them-3101946
1059930828	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			OPPBUS	ACTIVIST						OPP	BUS		1	110	110	11	3	-2.0	2	1	2	1.13314447592068	4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	20220824070000	https://www.news24.com/fin24/companies/boost-for-johann-rupert-as-proxy-advisor-urges-investors-to-vote-against-activist-investor-20220824
1059930829	20220824	202208	2022	2022.6411	BUS	AIRLINE						BUS			QATBUS	QATAR	QAT					BUS			1	057	057	05	1	8.0	8	1	8	-2.28571428571429	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20220824070000	https://www.brisbanetimes.com.au/business/companies/virgin-expands-boeing-737-fleet-to-boost-zero-emissions-pledge-20220824-p5bcgf.html
1059930830	20220824	202208	2022	2022.6411	BUS	INVESTOR						BUS			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	1.94174757281554	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20220824070000	https://97rockonline.com/ixp/642/p/seattle-new-daves-hot-chicken/
1059930831	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	033	033	03	1	5.2	4	1	4	-0.73126142595978	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824070000	https://www.butlereagle.com/20220824/mars-area-ends-covid-19-policies-2/
1059930832	20220824	202208	2022	2022.6411	BUS	INVESTOR						BUS			USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	1.94174757281554	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824070000	https://97rockonline.com/ixp/642/p/seattle-new-daves-hot-chicken/
1059930833	20220824	202208	2022	2022.6411	CAN	CANADA	CAN																		1	125	125	12	3	-5.0	1	1	1	1.44927536231884	3	Lake George, Washington, United States	US	USWA	WA053	46.7886	-121.903	1519925	0								3	Lake George, Washington, United States	US	USWA		46.7886	-121.903	1519925	20220824070000	https://poststar.com/news/local/adirondack-winery-expands-during-difficult-times-grand-opening-held-for-queensbury-tasting-room/article_ab17f380-1e4d-11ed-a3a2-33120b7cb045.html
1059930834	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								DEU	GERMANY	DEU								1	030	030	03	1	4.0	4	1	4	7.41885625965997	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	1	Germany	GM	GM		51.5	10.5	GM	20220824070000	https://energy.einnews.com/pr_news/587450757/canada-and-germany-sign-agreement-to-enhance-german-energy-security-with-clean-canadian-hydrogen
1059930835	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								EUR	EUROPEAN	EUR								0	061	061	06	2	6.4	2	1	2	-2.01511335012594	1	Germany	GM	GM		51.5	10.5	GM	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	1	Germany	GM	GM		51.5	10.5	GM	20220824070000	https://www.bssnews.net/business/78633
1059930836	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								MLT	MALTA	MLT								0	042	042	04	1	1.9	1	1	1	-5.20673813169985	1	Australia	AS	AS		-25	135	AS	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	1	Canada	CA	CA		60	-96	CA	20220824070000	https://timesofmalta.com/articles/view/editorial-it-s-foreigners-aliens.976169
1059930837	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								MLT	MALTA	MLT								0	042	042	04	1	1.9	5	1	5	-5.20673813169985	1	Canada	CA	CA		60	-96	CA	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20220824070000	https://timesofmalta.com/articles/view/editorial-it-s-foreigners-aliens.976169
1059930838	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								MLT	MALTA	MLT								0	042	042	04	1	1.9	2	1	2	-5.20673813169985	1	United Kingdom	UK	UK		54	-4	UK	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	20220824070000	https://timesofmalta.com/articles/view/editorial-it-s-foreigners-aliens.976169
1059930839	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								MLT	MALTESE	MLT								0	043	043	04	1	2.8	1	1	1	-5.20673813169985	1	Australia	AS	AS		-25	135	AS	1	United Kingdom	UK	UK		54	-4	UK	1	Australia	AS	AS		-25	135	AS	20220824070000	https://timesofmalta.com/articles/view/editorial-it-s-foreigners-aliens.976169
1059930840	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								MLT	MALTESE	MLT								0	043	043	04	1	2.8	1	1	1	-5.20673813169985	1	Canada	CA	CA		60	-96	CA	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	1	Canada	CA	CA		60	-96	CA	20220824070000	https://timesofmalta.com/articles/view/editorial-it-s-foreigners-aliens.976169
1059930841	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								MLTCVL	MALTESE	MLT					CVL			0	043	043	04	1	2.8	2	1	2	-5.20673813169985	1	Canada	CA	CA		60	-96	CA	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	1	Canada	CA	CA		60	-96	CA	20220824070000	https://timesofmalta.com/articles/view/editorial-it-s-foreigners-aliens.976169
1059930842	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								MLTCVL	MALTA	MLT					CVL			0	043	043	04	1	2.8	1	1	1	-5.20673813169985	1	United Kingdom	UK	UK		54	-4	UK	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	1	Canada	CA	CA		60	-96	CA	20220824070000	https://timesofmalta.com/articles/view/editorial-it-s-foreigners-aliens.976169
1059930843	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	125	125	12	3	-5.0	2	1	2	1.44927536231884	3	Lake George, Washington, United States	US	USWA	WA053	46.7886	-121.903	1519925	3	Lake George, Washington, United States	US	USWA		46.7886	-121.903	1519925	3	Lake George, Washington, United States	US	USWA		46.7886	-121.903	1519925	20220824070000	https://poststar.com/news/local/adirondack-winery-expands-during-difficult-times-grand-opening-held-for-queensbury-tasting-room/article_ab17f380-1e4d-11ed-a3a2-33120b7cb045.html
1059930844	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	125	125	12	3	-5.0	4	1	4	1.44927536231884	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824070000	https://poststar.com/news/local/adirondack-winery-expands-during-difficult-times-grand-opening-held-for-queensbury-tasting-room/article_ab17f380-1e4d-11ed-a3a2-33120b7cb045.html
1059930845	20220824	202208	2022	2022.6411	CHEBUS	SWITZERLAND	CHE					BUS													1	111	111	11	3	-2.0	1	1	1	1.13314447592068	4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	0								4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	20220824070000	https://www.news24.com/fin24/companies/boost-for-johann-rupert-as-proxy-advisor-urges-investors-to-vote-against-activist-investor-20220824
1059930846	20220824	202208	2022	2022.6411	CHEBUS	SWITZERLAND	CHE					BUS													1	111	111	11	3	-2.0	1	1	1	1.13314447592068	1	Switzerland	SZ	SZ		47	8	SZ	0								4	Bluebell, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.756	29.7281	-1212308	20220824070000	https://www.news24.com/fin24/companies/boost-for-johann-rupert-as-proxy-advisor-urges-investors-to-vote-against-activist-investor-20220824
1059930847	20220824	202208	2022	2022.6411	CHEBUS	SWISS	CHE					BUS													1	111	111	11	3	-2.0	3	1	3	1.13314447592068	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20220824070000	https://www.news24.com/fin24/companies/boost-for-johann-rupert-as-proxy-advisor-urges-investors-to-vote-against-activist-investor-20220824
1059930848	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	043	043	04	1	2.8	2	2	2	2.40963855421686	1	China	CH	CH		35	105	CH	0								4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	20220824070000	https://english.news.cn/northamerica/20220824/6e232880cd144c2eaf21901252ac644f/c.html
1059930849	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	084	084	08	2	7.0	1	1	1	3.40557275541796	4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220824070000	http://en.people.cn/n3/2022/0824/c90000-10138931.html
1059930850	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	084	084	08	2	7.0	7	1	7	3.40557275541796	4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	0								4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	20220824070000	http://en.people.cn/n3/2022/0824/c90000-10138931.html
1059930851	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	172	172	17	4	-5.0	2	1	2	-5.76923076923077	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	0								4	Hainan Island, Hainan, China	CH	CH31	13072	19	109.5	-1908189	20220824070000	https://article.wn.com/view/2022/08/24/Chinese_province_plans_ban_on_sale_of_gasoline_cars_h/
1059930852	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN																		1	172	172	17	4	-5.0	8	1	8	-5.76923076923077	4	Hainan Island, Hainan, China	CH	CH31	13072	19	109.5	-1908189	0								4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20220824070000	https://article.wn.com/view/2022/08/24/Chinese_province_plans_ban_on_sale_of_gasoline_cars_h/
1059930853	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	172	172	17	4	-5.0	6	1	6	-5.76923076923077	4	Hainan Island, Hainan, China	CH	CH31	13072	19	109.5	-1908189	0								4	Hainan Island, Hainan, China	CH	CH31	13072	19	109.5	-1908189	20220824070000	https://article.wn.com/view/2022/08/24/Chinese_province_plans_ban_on_sale_of_gasoline_cars_h/
1059930854	20220824	202208	2022	2022.6411	CHN	BEIJING	CHN								CHNGOV	CHINESE	CHN					GOV			1	020	020	02	1	3.0	10	1	10	0.84388185654008	4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	20220824070000	http://en.people.cn/n3/2022/0824/c90000-10138653.html
1059930855	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								CVL	SCIENTIST						CVL			1	042	042	04	1	1.9	6	1	6	-5.23364485981308	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20220824070000	https://www.newdelhitimes.com/its-largest-lake-is-so-dry-china-digs-deep-to-water-crops/
1059930856	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								GOV	STATE OWNED						GOV			0	051	051	05	1	3.4	4	1	4	4.78723404255319	4	Yi Gang, Gansu, China	CH	CH15	13206	35.4833	105.25	-1936316	4	Yi Gang, Gansu, China	CH	CH15	13206	35.4833	105.25	-1936316	4	Yi Gang, Gansu, China	CH	CH15	13206	35.4833	105.25	-1936316	20220824070000	https://global.chinadaily.com.cn/a/202208/24/WS63057a7ca310fd2b29e73e60.html
1059930857	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								GOV	STATE OWNED						GOV			0	060	060	06	2	6.0	4	1	4	4.78723404255319	4	Yi Gang, Gansu, China	CH	CH15	13206	35.4833	105.25	-1936316	4	Yi Gang, Gansu, China	CH	CH15	13206	35.4833	105.25	-1936316	4	Yi Gang, Gansu, China	CH	CH15	13206	35.4833	105.25	-1936316	20220824070000	https://global.chinadaily.com.cn/a/202208/24/WS63057a7ca310fd2b29e73e60.html
1059930858	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								IRN	IRAN	IRN								0	040	040	04	1	1.0	4	1	4	5.47445255474452	4	Chang Hua, Hainan, China	CH	CH31	13072	19.8002	110.929	6021754	4	Chang Hua, Hainan, China	CH	CH31	13072	19.8002	110.929	6021754	1	Iran	IR	IR		32	53	IR	20220824070000	http://en.people.cn/n3/2022/0824/c90000-10138947.html
1059930859	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								IRN	IRAN	IRN								0	040	040	04	1	1.0	6	1	6	5.47445255474452	4	Chang Hua, Hainan, China	CH	CH31	13072	19.8002	110.929	6021754	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824070000	http://en.people.cn/n3/2022/0824/c90000-10138947.html
1059930860	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								IRN	IRAN	IRN								1	050	050	05	1	3.5	2	1	2	5.47445255474452	4	Chang Hua, Hainan, China	CH	CH31	13072	19.8002	110.929	6021754	4	Chang Hua, Hainan, China	CH	CH31	13072	19.8002	110.929	6021754	1	Iran	IR	IR		32	53	IR	20220824070000	http://en.people.cn/n3/2022/0824/c90000-10138947.html
1059930861	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								IRN	IRAN	IRN								1	050	050	05	1	3.5	8	1	8	5.47445255474452	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824070000	http://en.people.cn/n3/2022/0824/c90000-10138947.html
1059930862	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								MEX	MEXICAN	MEX								1	045	045	04	1	5.0	8	2	8	2.40963855421686	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824070000	https://english.news.cn/northamerica/20220824/6e232880cd144c2eaf21901252ac644f/c.html
1059930863	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								MEX	MEXICAN	MEX								1	045	045	04	1	5.0	2	2	2	2.40963855421686	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824070000	https://english.news.cn/northamerica/20220824/6e232880cd144c2eaf21901252ac644f/c.html
1059930864	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								RUS	RUSSIA	RUS								1	112	112	11	3	-2.0	2	1	2	-5.23364485981308	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824070000	https://www.newdelhitimes.com/its-largest-lake-is-so-dry-china-digs-deep-to-water-crops/
1059930865	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-5.7866184448463	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20220824070000	https://www.thestandard.com.hk/breaking-news/section/3/193836/China-faces-more-climate-havoc-despite-cool-off-in-some-regions%C2%A0
1059930866	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-5.7866184448463	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220824070000	https://www.thestandard.com.hk/breaking-news/section/3/193836/China-faces-more-climate-havoc-despite-cool-off-in-some-regions%C2%A0
1059930867	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	3	1	3	-5.7866184448463	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220824070000	https://www.thestandard.com.hk/breaking-news/section/3/193836/China-faces-more-climate-havoc-despite-cool-off-in-some-regions%C2%A0
1059930868	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-5.23364485981308	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20220824070000	https://www.newdelhitimes.com/its-largest-lake-is-so-dry-china-digs-deep-to-water-crops/
1059930869	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	2	2	2.40963855421686	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	20220824070000	https://english.news.cn/northamerica/20220824/6e232880cd144c2eaf21901252ac644f/c.html
1059930870	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	2	2	2.40963855421686	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	20220824070000	https://english.news.cn/northamerica/20220824/6e232880cd144c2eaf21901252ac644f/c.html
1059930871	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USAGOV	NASA	USA					GOV			1	100	100	10	3	-5.0	5	1	5	-0.92165898617511	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824070000	https://www.rfi.fr/en/science-environment/20220824-all-systems-go-for-artemis-1-mission-to-moon
1059930872	20220824	202208	2022	2022.6411	CHN	CHINA	CHN								USAGOV	NASA	USA					GOV			1	100	100	10	3	-5.0	5	1	5	-0.70521861777151	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824070000	https://www.bssnews.net/news/78628
1059930873	20220824	202208	2022	2022.6411	CHNGOV	XI JINPING	CHN					GOV													1	172	172	17	4	-5.0	5	1	5	-5.04385964912281	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824070000	https://techcentral.co.za/china-bans-nationalist-blogger-who-railed-against-lenovo/214469/
1059930874	20220824	202208	2022	2022.6411	CHRJUD	ARCHDIOCESE				CHR		JUD			CHR	ARCHDIOCESE				CHR					1	010	010	01	1	0.0	20	2	20	-6.68683837765801	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824070000	https://www.brisbanetimes.com.au/national/judge-s-ruling-paves-way-for-choirboy-s-father-to-sue-church-and-pell-20220824-p5bc9l.html
1059930875	20220824	202208	2022	2022.6411	COL	COLOMBIA	COL								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	2	2	2.40963855421686	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824070000	https://english.news.cn/northamerica/20220824/6e232880cd144c2eaf21901252ac644f/c.html
1059930876	20220824	202208	2022	2022.6411	COL	COLOMBIA	COL								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	2	2	2.40963855421686	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	20220824070000	https://english.news.cn/northamerica/20220824/6e232880cd144c2eaf21901252ac644f/c.html
1059930877	20220824	202208	2022	2022.6411	COP	POLICE						COP													1	111	111	11	3	-2.0	5	1	5	-6.29067245119306	4	Bhowana, Punjab, Pakistan	PK	PK04	23676	31.5692	72.649	-2756670	0								4	Bhowana, Punjab, Pakistan	PK	PK04	23676	31.5692	72.649	-2756670	20220824070000	https://www.dawn.com/news/1706480/bounced-cheque-given-as-guarantee-for-vani-cant-entail-prosecution-lhc
1059930878	20220824	202208	2022	2022.6411	COP	POLICE OFFICER						COP													1	115	115	11	3	-2.0	2	1	2	-3.3099297893681	3	Anamosa, Iowa, United States	US	USIA	IA105	42.1083	-91.2852	454176	0								3	Anamosa, Iowa, United States	US	USIA	IA105	42.1083	-91.2852	454176	20220824070000	https://www.thegazette.com/staff-columnists/no-room-for-racism-sexism/
1059930879	20220824	202208	2022	2022.6411	COP	PRISON						COP													1	173	173	17	4	-5.0	4	1	4	-5.46762589928058	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20220824070000	http://europe.chinadaily.com.cn/a/202208/24/WS63059386a310fd2b29e73fb6.html
1059930880	20220824	202208	2022	2022.6411	COP	PRISON						COP													1	173	173	17	4	-5.0	6	1	6	-5.46762589928058	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824070000	http://europe.chinadaily.com.cn/a/202208/24/WS63059386a310fd2b29e73fb6.html
