1060037555	20220824	202208	2022	2022.6411	COP	POLICE						COP			CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	6	1	6	-6.5686274509804	3	San Bernardino, California, United States	US	USCA	CA071	34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037556	20220824	202208	2022	2022.6411	COP	POLICE						COP			CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	4	1	4	-6.5686274509804	3	Rancho Cucamonga, California, United States	US	USCA	CA071	34.1064	-117.593	1667908	3	Rancho Cucamonga, California, United States	US	USCA		34.1064	-117.593	1667908	3	Rancho Cucamonga, California, United States	US	USCA		34.1064	-117.593	1667908	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037557	20220824	202208	2022	2022.6411	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	3	1	3	-1.68539325842696	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20220824210000	https://www.thenews.com.pk/latest/985135-meghan-markle-and-prince-harry-issued-a-stern-warning-ahead-of-their-uk-visit
1060037558	20220824	202208	2022	2022.6411	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	-1.68539325842696	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	1	Germany	GM	GM		51.5	10.5	GM	20220824210000	https://www.thenews.com.pk/latest/985135-meghan-markle-and-prince-harry-issued-a-stern-warning-ahead-of-their-uk-visit
1060037559	20220824	202208	2022	2022.6411	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	6	1	6	-3.89972144846796	4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	4	Grangemouth, Falkirk, United Kingdom	UK	UKU9	40176	56.0167	-3.73333	-2597404	20220824210000	https://www.dailyrecord.co.uk/news/scottish-news/murder-probe-launched-after-man-27825800
1060037560	20220824	202208	2022	2022.6411	COP	PRISON						COP			GOV	GOVERNMENT						GOV			1	015	015	01	1	0.0	1	1	1	-6.44007155635062	3	Lithonia, Georgia, United States	US	USGA	GA089	33.7123	-84.1052	325978	3	Lithonia, Georgia, United States	US	USGA	GA089	33.7123	-84.1052	325978	3	Lithonia, Georgia, United States	US	USGA	GA089	33.7123	-84.1052	325978	20220824210000	https://www.stripes.com/veterans/2022-08-24/army-vet-scam-caused-48-million-federal-student-loans-7091602.html
1060037561	20220824	202208	2022	2022.6411	COP	POLICE						COP			GOV	MAYOR						GOV			1	040	040	04	1	1.0	4	1	4	-3.1055900621118	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20220824210000	https://www.freepressjournal.in/indore/dewas-proposal-discussed-to-make-tehsil-square-to-subhash-chowk-road-one-way
1060037562	20220824	202208	2022	2022.6411	COP	POLICE						COP			GOV	MAYOR						GOV			1	040	040	04	1	1.0	6	1	6	-3.1055900621118	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20220824210000	https://www.freepressjournal.in/indore/dewas-proposal-discussed-to-make-tehsil-square-to-subhash-chowk-road-one-way
1060037563	20220824	202208	2022	2022.6411	COP	POLICE						COP			IND	RANCHI	IND								1	173	173	17	4	-5.0	4	1	4	-3.06122448979592	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	4	Ranchi, Jharkhand, India	IN	IN38	17622	23.35	85.3333	-2109068	20220824210000	https://timesofindia.indiatimes.com/india/ed-raids-ranchi-businessmans-house-finds-2-ak-47s/articleshow/93762773.cms
1060037564	20220824	202208	2022	2022.6411	COP	POLICE OFFICER						COP			JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	10	1	10	-4.1694242223693	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824210000	https://www.local3news.com/local-news/update-international-brotherhood-of-police-officers-issues-statement-on-the-reassignment-of-2-additional-cpd/article_d12f3fd2-1e44-11ed-8792-cb2da490f28d.html
1060037565	20220824	202208	2022	2022.6411	COP	POLICE						COP			JUD	ATTORNEY						JUD			0	120	120	12	3	-4.0	10	1	10	-4.1694242223693	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824210000	https://www.local3news.com/local-news/update-international-brotherhood-of-police-officers-issues-statement-on-the-reassignment-of-2-additional-cpd/article_d12f3fd2-1e44-11ed-8792-cb2da490f28d.html
1060037566	20220824	202208	2022	2022.6411	COP	DEPUTY						COP			LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	10	1	10	4.50751252086811	0								0								0								20220824210000	https://www.cherokeephoenix.org/culture/hoskin-signs-cn-family-leave-enhancement-into-law/article_2434aeae-231a-11ed-b28f-7f5c3a1e1989.html
1060037567	20220824	202208	2022	2022.6411	COP	POLICE						COP			LBN	LEBANON	LBN								1	046	046	04	1	7.0	4	1	4	-4.57142857142857	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220824210000	https://mountaintimes.info/officer-who-shot-and-wounded-cavendish-man-in-ludlow-was-still-in-training/
1060037568	20220824	202208	2022	2022.6411	COP	POLICE						COP			MED	MAGAZINE						MED			0	010	010	01	1	0.0	5	1	5	-6.29370629370629	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20220824210000	https://wibqam.com/2022/08/24/man-sentenced-for-role-in-nationwide-grandparent-scam/
1060037569	20220824	202208	2022	2022.6411	COP	POLICE CHIEF						COP			MED	NEWS STATION						MED			1	040	040	04	1	1.0	4	1	4	-7.91666666666666	3	Harnett County, North Carolina, United States	US	USNC	NC085	35.3835	-78.8497	1008560	3	Harnett County, North Carolina, United States	US	USNC		35.3835	-78.8497	1008560	3	Harnett County, North Carolina, United States	US	USNC		35.3835	-78.8497	1008560	20220824210000	https://perezhilton.com/infant-buried-backyard-parents-charged-murder-cousins-north-carolina/
1060037570	20220824	202208	2022	2022.6411	COP	POLICE CHIEF						COP			MED	NEWS STATION						MED			1	040	040	04	1	1.0	1	1	1	-7.91666666666666	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Harnett County, North Carolina, United States	US	USNC		35.3835	-78.8497	1008560	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220824210000	https://perezhilton.com/infant-buried-backyard-parents-charged-murder-cousins-north-carolina/
1060037571	20220824	202208	2022	2022.6411	COP	POLICE						COP			OPP	RIOTER						OPP			0	190	190	19	4	-10.0	4	1	4	-7.45697896749522	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824210000	https://www.bradfordera.com/news/ex-army-ranger-from-pa-2-others-guilty-in-capitol-assault/article_4777632e-5e7b-5573-bca0-c3ed5beaa11c.html
1060037572	20220824	202208	2022	2022.6411	COP	POLICE						COP			OPP	RIOTER						OPP			0	190	190	19	4	-10.0	6	1	6	-7.45697896749522	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824210000	https://www.bradfordera.com/news/ex-army-ranger-from-pa-2-others-guilty-in-capitol-assault/article_4777632e-5e7b-5573-bca0-c3ed5beaa11c.html
1060037573	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								0	013	013	01	1	0.4	4	1	4	-4.1694242223693	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824210000	https://www.local3news.com/local-news/update-international-brotherhood-of-police-officers-issues-statement-on-the-reassignment-of-2-additional-cpd/article_d12f3fd2-1e44-11ed-8792-cb2da490f28d.html
1060037574	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-6.5686274509804	3	San Bernardino, California, United States	US	USCA	CA071	34.1083	-117.29	1661375	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037575	20220824	202208	2022	2022.6411	COP	POLICE CHIEF						COP			USA	UNITED STATES	USA								1	084	084	08	2	7.0	1	1	1	-8.86075949367087	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	20220824210000	https://q961.com/man-forced-to-strip-at-gunpoint-beaten-and-robbed-in-winslow-maine/
1060037576	20220824	202208	2022	2022.6411	COP	POLICE CHIEF						COP			USA	UNITED STATES	USA								1	084	084	08	2	7.0	1	1	1	-8.86075949367087	2	Maine, United States	US	USME		44.6074	-69.3977	ME	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220824210000	https://q961.com/man-forced-to-strip-at-gunpoint-beaten-and-robbed-in-winslow-maine/
1060037577	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	4	1	4	-3.03030303030303	3	Floyd County, Georgia, United States	US	USGA	GA115	34.2668	-85.1499	353665	3	Floyd County, Georgia, United States	US	USGA		34.2668	-85.1499	353665	3	Floyd County, Georgia, United States	US	USGA		34.2668	-85.1499	353665	20220824210000	https://www.10news.com/news/national/police-investigate-swatting-incident-at-rep-marjorie-taylor-greenes-georgia-home
1060037578	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	3	1	3	-3.03030303030303	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824210000	https://www.10news.com/news/national/police-investigate-swatting-incident-at-rep-marjorie-taylor-greenes-georgia-home
1060037579	20220824	202208	2022	2022.6411	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-5.60747663551402	3	Dane County, Wisconsin, United States	US	USWI	WI025	43.0667	-89.4335	1581072	3	Dane County, Wisconsin, United States	US	USWI		43.0667	-89.4335	1581072	3	Dane County, Wisconsin, United States	US	USWI		43.0667	-89.4335	1581072	20220824210000	https://www.wkow.com/news/suspect-identified-arrested-in-town-of-york-homicide-investigation/article_0d473a5c-23da-11ed-bbe2-6b50a7f5465a.html
1060037580	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-5.40540540540541	3	Tom Green County, Texas, United States	US	USTX	TX451	31.4002	-100.467	1384011	3	Tom Green County, Texas, United States	US	USTX		31.4002	-100.467	1384011	3	Tom Green County, Texas, United States	US	USTX		31.4002	-100.467	1384011	20220824210000	https://www.newswest9.com/article/news/crime/midland-police-sergeant-arrested-dwi/513-94f91ccb-720d-466a-94d1-411c079d02c2
1060037581	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-5.40540540540541	3	City Of Midland, Texas, United States	US	USTX	TX329	32.0301	-102.106	2411096	3	City Of Midland, Texas, United States	US	USTX		32.0301	-102.106	2411096	3	City Of Midland, Texas, United States	US	USTX		32.0301	-102.106	2411096	20220824210000	https://www.newswest9.com/article/news/crime/midland-police-sergeant-arrested-dwi/513-94f91ccb-720d-466a-94d1-411c079d02c2
1060037582	20220824	202208	2022	2022.6411	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-16.1016949152543	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	20220824210000	https://www.wdrb.com/news/crime-reports/kentucky-woman-pleads-guilty-to-pepper-spraying-officers-during-jan-6-capitol-riot/article_41e2a27e-23e9-11ed-a173-cf62ba1d16f6.html
1060037583	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	9	1	8	-8.86075949367087	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	20220824210000	https://q961.com/man-forced-to-strip-at-gunpoint-beaten-and-robbed-in-winslow-maine/
1060037584	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-8.86075949367087	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	3	Waterville, Maine, United States	US	USME	ME011	44.552	-69.6317	577893	3	Kennebec County, Maine, United States	US	USME		44.4667	-69.7662	581291	20220824210000	https://q961.com/man-forced-to-strip-at-gunpoint-beaten-and-robbed-in-winslow-maine/
1060037585	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	PITTSBURGH	USA								1	173	173	17	4	-5.0	2	1	2	-7.45697896749522	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824210000	https://www.bradfordera.com/news/ex-army-ranger-from-pa-2-others-guilty-in-capitol-assault/article_4777632e-5e7b-5573-bca0-c3ed5beaa11c.html
1060037586	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	8	1	8	-6.5686274509804	2	California, United States	US	USCA		36.17	-119.746	CA	3	Cabazon, California, United States	US	USCA	CA065	33.9175	-116.787	1652679	2	California, United States	US	USCA		36.17	-119.746	CA	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037587	20220824	202208	2022	2022.6411	COP	POLICE OFFICER						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-16.1016949152543	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	3	Owensboro, Kentucky, United States	US	USKY	KY059	37.7742	-87.1133	500082	20220824210000	https://www.wdrb.com/news/crime-reports/kentucky-woman-pleads-guilty-to-pepper-spraying-officers-during-jan-6-capitol-riot/article_41e2a27e-23e9-11ed-a173-cf62ba1d16f6.html
1060037588	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-7.45697896749522	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Western District, Virginia, United States	US	USVA		37.3249	-80.8582	1927562	3	Western District, Virginia, United States	US	USVA		37.3249	-80.8582	1927562	20220824210000	https://www.bradfordera.com/news/ex-army-ranger-from-pa-2-others-guilty-in-capitol-assault/article_4777632e-5e7b-5573-bca0-c3ed5beaa11c.html
1060037589	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	PITTSBURGH	USA								1	173	173	17	4	-5.0	4	1	4	-7.45697896749522	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Western District, Virginia, United States	US	USVA		37.3249	-80.8582	1927562	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824210000	https://www.bradfordera.com/news/ex-army-ranger-from-pa-2-others-guilty-in-capitol-assault/article_4777632e-5e7b-5573-bca0-c3ed5beaa11c.html
1060037590	20220824	202208	2022	2022.6411	COP	TROOPER						COP			USA	UNITED STATES	USA								1	180	180	18	4	-9.0	4	1	4	-7.74193548387097	3	Johnstown, New York, United States	US	USNY	NY035	43.0067	-74.3676	954147	3	Johnstown, New York, United States	US	USNY	NY035	43.0067	-74.3676	954147	3	Johnstown, New York, United States	US	USNY	NY035	43.0067	-74.3676	954147	20220824210000	https://www.recordernews.com/featured/204297
1060037591	20220824	202208	2022	2022.6411	COP	TROOPER						COP			USA	UNITED STATES	USA								1	180	180	18	4	-9.0	2	1	2	-7.74193548387097	3	Montgomery County, New York, United States	US	USNY	NY057	42.8834	-74.4162	974127	3	Montgomery County, New York, United States	US	USNY		42.8834	-74.4162	974127	3	Montgomery County, New York, United States	US	USNY		42.8834	-74.4162	974127	20220824210000	https://www.recordernews.com/featured/204297
1060037592	20220824	202208	2022	2022.6411	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	182	182	18	4	-9.5	1	1	1	-6.5686274509804	3	Chino Hills, California, United States	US	USCA	CA071	33.9938	-117.759	1668255	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037593	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-8.30449826989619	3	Fairmount Park, California, United States	US	USCA	CA065	33.9981	-117.374	242147	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	Fairmount Park, California, United States	US	USCA		33.9981	-117.374	242147	20220824210000	https://www.10news.com/news/local-news/san-diego-news/san-diego-man-killed-by-police-after-attacking-relatives-with-machete-identified
1060037594	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-8.30449826989619	3	San Diego County, California, United States	US	USCA	CA073	33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20220824210000	https://www.10news.com/news/local-news/san-diego-news/san-diego-man-killed-by-police-after-attacking-relatives-with-machete-identified
1060037595	20220824	202208	2022	2022.6411	COP	DEPUTIES						COP			USACOP	UNITED STATES	USA					COP			1	042	042	04	1	1.9	6	1	6	-6.5686274509804	3	Chino Hills, California, United States	US	USCA	CA071	33.9938	-117.759	1668255	3	Chino Hills, California, United States	US	USCA		33.9938	-117.759	1668255	3	Chino Hills, California, United States	US	USCA		33.9938	-117.759	1668255	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037596	20220824	202208	2022	2022.6411	COP	POLICE						COP			USACOP	VERMONT	USA					COP			1	046	046	04	1	7.0	6	1	6	-4.57142857142857	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220824210000	https://mountaintimes.info/officer-who-shot-and-wounded-cavendish-man-in-ludlow-was-still-in-training/
1060037597	20220824	202208	2022	2022.6411	COP	DEPUTIES						COP			USACOP	UNITED STATES	USA					COP			1	193	193	19	4	-10.0	6	1	6	-6.5686274509804	3	Chino Hills, California, United States	US	USCA	CA071	33.9938	-117.759	1668255	3	Chino Hills, California, United States	US	USCA		33.9938	-117.759	1668255	3	Chino Hills, California, United States	US	USCA		33.9938	-117.759	1668255	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037598	20220824	202208	2022	2022.6411	COPCOP	DETECTIVE						COP	COP		COP	DETECTIVE						COP			0	051	051	05	1	3.4	10	1	10	-2.5974025974026	0								0								0								20220824210000	https://www.itv.com/news/central/2022-08-24/man-sentenced-after-sexually-assaulting-teenager-he-met-on-snapchat
1060037599	20220824	202208	2022	2022.6411	CRM	CRIMINAL						CRM													1	0311	031	03	1	5.2	10	1	10	-3.7593984962406	0								0								0								20220824210000	https://nopdnews.com/post/august-2022/person-of-interest-sought-in-first-district-shooti/
1060037600	20220824	202208	2022	2022.6411	CRM	CRIMINAL						CRM			COP	PRISON						COP			0	173	173	17	4	-5.0	10	1	10	-7.84313725490196	3	Bunker Hill, West Virginia, United States	US	USWV	WV003	39.3334	-78.0544	1554028	3	Bunker Hill, West Virginia, United States	US	USWV		39.3334	-78.0544	1554028	3	Bunker Hill, West Virginia, United States	US	USWV		39.3334	-78.0544	1554028	20220824210000	https://www.winchesterstar.com/winchester_star/jurors-selected-for-upcoming-winchester-murder-trial/article_30a811f0-c729-5a40-a5a6-0ab4931372f9.html
1060037601	20220824	202208	2022	2022.6411	CRM	THIEF						CRM			MIL	CAPTAIN						MIL			1	010	010	01	1	0.0	3	1	3	0	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824210000	https://www.ghanacelebrities.com/tag/captain-smart-told-off/
1060037602	20220824	202208	2022	2022.6411	CRM	THIEF						CRM			MIL	CAPTAIN						MIL			1	042	042	04	1	1.9	3	1	3	0	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824210000	https://www.ghanacelebrities.com/tag/captain-smart-told-off/
1060037603	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL													0	036	036	03	1	4.0	10	1	10	5.24737631184408	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20220824210000	https://infotel.ca/newsitem/multimillion-dollar-art-hub-in-kamloops-will-provide-major-arts-and-education-opportunities/it93619
1060037604	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL													0	036	036	03	1	4.0	4	1	4	1.06382978723404	3	Brooks Memorial Library, Vermont, United States	US	USVT	VT025	42.8554	-72.5606	1921302	0								3	Brattleboro, Vermont, United States	US	USVT	VT025	42.8509	-72.5579	1456556	20220824210000	https://www.reformer.com/community-news/neighborhood-walks-to-study-middle-housing-needs-in-brattleboro/article_2dea6682-22fc-11ed-9afb-c7838f996b08.html
1060037605	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													0	051	051	05	1	3.4	10	1	10	-0.43227665706052	3	American Legion Post, New York, United States	US	USNY	NY103	40.8842	-73.4192	2358769	0								3	American Legion Post, New York, United States	US	USNY		40.8842	-73.4192	2358769	20220824210000	https://www.downbeach.com/2022/08/24/longport-american-legion-announces-this-years-wounded-warrior-week-recipient-4/
1060037606	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	2	1	2	-8.7719298245614	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824210000	https://www.10news.com/news/national/two-miami-police-officers-arrested-in-three-day-period-for-various-charges
1060037607	20220824	202208	2022	2022.6411	CVL	VOTER						CVL													1	120	120	12	3	-4.0	6	1	6	1.04399701715138	3	Greene, New York, United States	US	USNY	NY017	42.3292	-75.7699	951739	0								3	Greene, New York, United States	US	USNY	NY017	42.3292	-75.7699	951739	20220824210000	https://www.hudsonvalley360.com/news/greenecounty/ryan-defeats-molinaro-in-special-election/article_f2528aec-96bd-5889-b5d4-f473de988fcb.html
1060037608	20220824	202208	2022	2022.6411	CVL	CITIZEN						CVL													0	193	193	19	4	-10.0	10	1	10	0.93196644920783	3	Greenwood Park, Texas, United States	US	USTX	TX355	27.747	-97.4342	1336999	0								3	Greenwood Park, Texas, United States	US	USTX		27.747	-97.4342	1336999	20220824210000	https://dailyjournal.net/2022/08/24/public-safety-leaders-talk-school-safety-at-clark-pleasant-event/
1060037609	20220824	202208	2022	2022.6411	CVL	TRAVELER						CVL			BUS	AIRLINE						BUS			0	014	014	01	1	0.0	10	1	10	-1.6003879728419	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824210000	https://www.washingtonpost.com/travel/2022/08/24/wheelchair-flying-airlines-disability/
1060037610	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL			CHRPRO210	LUTHERAN				CHR	PRO				1	036	036	03	1	4.0	5	1	5	3.75	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824210000	https://www.hudsonvalley360.com/artsandlife/localannouncements/lutheran-church-to-host-free-spaghetti-dinner-for-hometown-heroes-and-their-families/article_5272a2b6-1b43-5017-aa90-2ac70949ef35.html
1060037611	20220824	202208	2022	2022.6411	CVL	SCIENTIST						CVL			CHRPRO332	CHRISTIAN CHURCH				CHR	PRO				1	050	050	05	1	3.5	10	1	10	-0.42194092827004	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220824210000	https://cleantechnica.com/2022/08/24/operation-noah-no-room-on-the-ark-for-fossil-fuels/
1060037612	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL			COP	POLICE						COP			0	036	036	03	1	4.0	6	1	6	-6.5686274509804	3	San Bernardino, California, United States	US	USCA	CA071	34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
1060037613	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL			COP	POLICE						COP			0	036	036	03	1	4.0	4	1	4	-6.5686274509804	3	Rancho Cucamonga, California, United States	US	USCA	CA071	34.1064	-117.593	1667908	3	Rancho Cucamonga, California, United States	US	USCA		34.1064	-117.593	1667908	3	Rancho Cucamonga, California, United States	US	USCA		34.1064	-117.593	1667908	20220824210000	https://www.championnewspapers.com/police_and_fire_notes/article_8c7d8990-1fdc-11ed-a04a-97685d9cc010.html
